date,year,month,city,latitude,longitude,cedi_price/(KG)
2014-06-15,2014,6,Ejura,7.38,-1.37,0.85
2014-06-15,2014,6,Kumasi,6.68,-1.62,1.09
2014-06-15,2014,6,Obuasi,6.2,-1.67,1.38
2014-07-15,2014,7,Ejura,7.38,-1.37,0.85
2014-07-15,2014,7,Kumasi,6.68,-1.62,1.09
2014-07-15,2014,7,Obuasi,6.2,-1.67,1.38
2014-08-15,2014,8,Ejura,7.38,-1.37,0.69
2014-08-15,2014,8,Kumasi,6.68,-1.62,1.4
2014-08-15,2014,8,Obuasi,6.2,-1.67,1.52
2014-09-15,2014,9,Ejura,7.38,-1.37,0.69
2014-09-15,2014,9,Kumasi,6.68,-1.62,1.36
2014-09-15,2014,9,Obuasi,6.2,-1.67,1.55
2014-10-15,2014,10,Ejura,7.38,-1.37,0.69
2014-10-15,2014,10,Kumasi,6.68,-1.62,1.36
2014-10-15,2014,10,Obuasi,6.2,-1.67,1.55
2014-11-15,2014,11,Ejura,7.38,-1.37,0.77
2014-11-15,2014,11,Kumasi,6.68,-1.62,1.26
2014-11-15,2014,11,Obuasi,6.2,-1.67,1.5
2014-12-15,2014,12,Ejura,7.38,-1.37,0.69
2014-12-15,2014,12,Kumasi,6.68,-1.62,1.25
2014-12-15,2014,12,Obuasi,6.2,-1.67,1.1
2015-01-15,2015,1,Ejura,7.38,-1.37,0.69
2015-01-15,2015,1,Kumasi,6.68,-1.62,1.25
2015-01-15,2015,1,Obuasi,6.2,-1.67,1.1
2015-02-15,2015,2,Ejura,7.38,-1.37,1.0
2015-02-15,2015,2,Kumasi,6.68,-1.62,1.25
2015-02-15,2015,2,Obuasi,6.2,-1.67,1.1
2015-03-15,2015,3,Ejura,7.38,-1.37,1.12
2015-03-15,2015,3,Kumasi,6.68,-1.62,1.21
2015-03-15,2015,3,Obuasi,6.2,-1.67,1.1
2015-04-15,2015,4,Ejura,7.38,-1.37,1.3
2015-04-15,2015,4,Kumasi,6.68,-1.62,1.23
2015-04-15,2015,4,Obuasi,6.2,-1.67,1.1
2015-05-15,2015,5,Ejura,7.38,-1.37,1.46
2015-05-15,2015,5,Kumasi,6.68,-1.62,1.34
2015-05-15,2015,5,Obuasi,6.2,-1.67,1.62
2015-06-15,2015,6,Ejura,7.38,-1.37,1.58
2015-06-15,2015,6,Kumasi,6.68,-1.62,1.42
2015-06-15,2015,6,Obuasi,6.2,-1.67,1.92
2015-07-15,2015,7,Ejura,7.38,-1.37,1.9
2015-07-15,2015,7,Kumasi,6.68,-1.62,1.51
2015-07-15,2015,7,Obuasi,6.2,-1.67,1.85
2015-10-15,2015,10,Ejura,7.38,-1.37,1.5
2015-10-15,2015,10,Kumasi,6.68,-1.62,1.44
2015-10-15,2015,10,Obuasi,6.2,-1.67,1.68
2015-11-15,2015,11,Ejura,7.38,-1.37,1.5
2015-11-15,2015,11,Kumasi,6.68,-1.62,1.45
2015-11-15,2015,11,Obuasi,6.2,-1.67,1.72
2015-12-15,2015,12,Ejura,7.38,-1.37,1.27
2015-12-15,2015,12,Kumasi,6.68,-1.62,1.45
2015-12-15,2015,12,Obuasi,6.2,-1.67,1.7
2016-01-15,2016,1,Ejura,7.38,-1.37,1.28
2016-01-15,2016,1,Kumasi,6.68,-1.62,1.41
2016-01-15,2016,1,Obuasi,6.2,-1.67,1.7
2016-02-15,2016,2,Ejura,7.38,-1.37,1.38
2016-02-15,2016,2,Kumasi,6.68,-1.62,1.42
2016-02-15,2016,2,Obuasi,6.2,-1.67,1.8
