date,year,month,city,latitude,longitude,cedi_price/(KG)
2019-10-15,2019,10,Tema,5.62,-0.02,4.43
2019-10-15,2019,10,Tema,5.62,-0.02,7.78
2019-11-15,2019,11,Accra,5.55,-0.22,3.45
2019-11-15,2019,11,Tema,5.62,-0.02,4.29
2019-11-15,2019,11,Tema,5.62,-0.02,6.11
2019-12-15,2019,12,Accra,5.55,-0.22,3.45
2019-12-15,2019,12,Tema,5.62,-0.02,4.48
2019-12-15,2019,12,Tema,5.62,-0.02,5.33
2020-01-15,2020,1,Accra,5.55,-0.22,3.45
2020-01-15,2020,1,Tema,5.62,-0.02,4.29
2020-01-15,2020,1,Tema,5.62,-0.02,5.56
2020-02-15,2020,2,Accra,5.55,-0.22,3.45
2020-02-15,2020,2,Tema,5.62,-0.02,3.92
2020-02-15,2020,2,Tema,5.62,-0.02,5.56
2020-03-15,2020,3,Accra,5.55,-0.22,3.45
2020-03-15,2020,3,Tema,5.62,-0.02,3.71
2020-03-15,2020,3,Tema,5.62,-0.02,4.58
2020-04-15,2020,4,Accra,5.55,-0.22,2.42
2020-04-15,2020,4,Accra,5.55,-0.22,3.45
2020-04-15,2020,4,Tema,5.62,-0.02,6.11
2020-05-15,2020,5,Accra,5.55,-0.22,2.44
2020-05-15,2020,5,Accra,5.55,-0.22,3.45
2020-05-15,2020,5,Tema,5.62,-0.02,3.65
2020-05-15,2020,5,Tema,5.62,-0.02,5.38
2020-06-15,2020,6,Accra,5.55,-0.22,2.43
2020-06-15,2020,6,Tema,5.62,-0.02,3.64
2020-07-15,2020,7,Accra,5.55,-0.22,2.45
2020-07-15,2020,7,Accra,5.55,-0.22,3.45
2020-07-15,2020,7,Tema,5.62,-0.02,3.92
2020-07-15,2020,7,Tema,5.62,-0.02,6.11
2020-08-15,2020,8,Accra,5.55,-0.22,2.45
2020-08-15,2020,8,Accra,5.55,-0.22,3.45
2020-08-15,2020,8,Tema,5.62,-0.02,3.79
2020-08-15,2020,8,Tema,5.62,-0.02,5.56
2020-09-15,2020,9,Accra,5.55,-0.22,2.45
2020-09-15,2020,9,Accra,5.55,-0.22,3.45
2020-09-15,2020,9,Tema,5.62,-0.02,5.22
2020-09-15,2020,9,Tema,5.62,-0.02,5.56
2020-10-15,2020,10,Accra,5.55,-0.22,2.45
2020-10-15,2020,10,Accra,5.55,-0.22,3.45
2020-10-15,2020,10,Tema,5.62,-0.02,4.0
2020-10-15,2020,10,Tema,5.62,-0.02,8.33
2020-11-15,2020,11,Accra,5.55,-0.22,2.41
2020-11-15,2020,11,Accra,5.55,-0.22,3.45
2020-11-15,2020,11,Tema,5.62,-0.02,4.52
2020-11-15,2020,11,Tema,5.62,-0.02,8.33
2020-12-15,2020,12,Accra,5.55,-0.22,2.39
2020-12-15,2020,12,Accra,5.55,-0.22,3.45
2020-12-15,2020,12,Tema,5.62,-0.02,4.65
2020-12-15,2020,12,Tema,5.62,-0.02,8.33
2021-01-15,2021,1,Accra,5.55,-0.22,2.39
2021-01-15,2021,1,Accra,5.55,-0.22,3.45
2021-01-15,2021,1,Tema,5.62,-0.02,4.75
2021-01-15,2021,1,Tema,5.62,-0.02,8.33
2021-02-15,2021,2,Accra,5.55,-0.22,2.39
2021-02-15,2021,2,Accra,5.55,-0.22,3.45
2021-02-15,2021,2,Tema,5.62,-0.02,5.11
2021-02-15,2021,2,Tema,5.62,-0.02,8.33
2021-03-15,2021,3,Accra,5.55,-0.22,2.39
2021-03-15,2021,3,Accra,5.55,-0.22,3.45
2021-03-15,2021,3,Tema,5.62,-0.02,5.31
2021-03-15,2021,3,Tema,5.62,-0.02,9.17
2021-04-15,2021,4,Accra,5.55,-0.22,2.39
2021-04-15,2021,4,Accra,5.55,-0.22,6.43
2021-04-15,2021,4,Tema,5.62,-0.02,4.9
2021-04-15,2021,4,Tema,5.62,-0.02,9.17
2021-05-15,2021,5,Accra,5.55,-0.22,2.39
2021-05-15,2021,5,Accra,5.55,-0.22,6.43
2021-05-15,2021,5,Tema,5.62,-0.02,4.08
2021-06-15,2021,6,Accra,5.55,-0.22,2.39
2021-06-15,2021,6,Accra,5.55,-0.22,7.38
2021-06-15,2021,6,Tema,5.62,-0.02,4.08
2021-06-15,2021,6,Tema,5.62,-0.02,9.17
2021-07-15,2021,7,Accra,5.55,-0.22,2.57
2021-07-15,2021,7,Accra,5.55,-0.22,5.36
2021-07-15,2021,7,Tema,5.62,-0.02,5.34
2021-07-15,2021,7,Tema,5.62,-0.02,9.17
2021-08-15,2021,8,Accra,5.55,-0.22,2.57
2021-08-15,2021,8,Accra,5.55,-0.22,7.14
2021-08-15,2021,8,Tema,5.62,-0.02,5.34
2021-08-15,2021,8,Tema,5.62,-0.02,6.94
2021-09-15,2021,9,Accra,5.55,-0.22,2.57
2021-09-15,2021,9,Accra,5.55,-0.22,7.86
2021-09-15,2021,9,Tema,5.62,-0.02,5.34
2021-09-15,2021,9,Tema,5.62,-0.02,10.69
2021-10-15,2021,10,Accra,5.55,-0.22,2.39
2021-10-15,2021,10,Accra,5.55,-0.22,7.86
2021-10-15,2021,10,Tema,5.62,-0.02,5.57
2021-10-15,2021,10,Tema,5.62,-0.02,7.0
2021-11-15,2021,11,Accra,5.55,-0.22,2.39
2021-11-15,2021,11,Accra,5.55,-0.22,7.86
2021-11-15,2021,11,Tema,5.62,-0.02,5.68
2021-11-15,2021,11,Tema,5.62,-0.02,9.72
2021-12-15,2021,12,Accra,5.55,-0.22,2.39
2021-12-15,2021,12,Accra,5.55,-0.22,8.21
2021-12-15,2021,12,Tema,5.62,-0.02,5.68
2021-12-15,2021,12,Tema,5.62,-0.02,10.69
2022-01-15,2022,1,Accra,5.55,-0.22,2.39
2022-01-15,2022,1,Accra,5.55,-0.22,8.21
2022-01-15,2022,1,Tema,5.62,-0.02,5.34
2022-01-15,2022,1,Tema,5.62,-0.02,9.17
2022-02-15,2022,2,Accra,5.55,-0.22,2.39
2022-02-15,2022,2,Accra,5.55,-0.22,2.39
2022-02-15,2022,2,Tema,5.62,-0.02,4.93
2022-02-15,2022,2,Tema,5.62,-0.02,4.93
2022-03-15,2022,3,Accra,5.55,-0.22,2.45
2022-03-15,2022,3,Accra,5.55,-0.22,8.21
2022-03-15,2022,3,Tema,5.62,-0.02,6.08
2022-03-15,2022,3,Tema,5.62,-0.02,11.11
2022-04-15,2022,4,Accra,5.55,-0.22,2.45
2022-04-15,2022,4,Accra,5.55,-0.22,8.21
2022-04-15,2022,4,Tema,5.62,-0.02,8.22
2022-04-15,2022,4,Tema,5.62,-0.02,15.28
2022-05-15,2022,5,Accra,5.55,-0.22,2.45
2022-05-15,2022,5,Accra,5.55,-0.22,8.21
2022-05-15,2022,5,Tema,5.62,-0.02,8.11
2022-05-15,2022,5,Tema,5.62,-0.02,13.89
2022-06-15,2022,6,Accra,5.55,-0.22,2.45
2022-06-15,2022,6,Accra,5.55,-0.22,8.21
2022-06-15,2022,6,Tema,5.62,-0.02,8.22
2022-06-15,2022,6,Tema,5.62,-0.02,13.89
2022-07-15,2022,7,Accra,5.55,-0.22,2.45
2022-07-15,2022,7,Accra,5.55,-0.22,8.21
2022-07-15,2022,7,Tema,5.62,-0.02,7.3
2022-07-15,2022,7,Tema,5.62,-0.02,13.89
2022-08-15,2022,8,Accra,5.55,-0.22,2.45
2022-08-15,2022,8,Accra,5.55,-0.22,6.9
2022-08-15,2022,8,Tema,5.62,-0.02,7.4
2022-08-15,2022,8,Tema,5.62,-0.02,15.28
2022-09-15,2022,9,Accra,5.55,-0.22,2.75
2022-09-15,2022,9,Accra,5.55,-0.22,6.67
2022-09-15,2022,9,Tema,5.62,-0.02,8.22
2022-09-15,2022,9,Tema,5.62,-0.02,15.28
2022-10-15,2022,10,Accra,5.55,-0.22,2.75
2022-10-15,2022,10,Accra,5.55,-0.22,6.67
2022-11-15,2022,11,Accra,5.55,-0.22,2.75
2022-11-15,2022,11,Accra,5.55,-0.22,7.14
2023-01-15,2023,1,Accra,5.55,-0.22,2.75
2023-01-15,2023,1,Accra,5.55,-0.22,9.29
2023-01-15,2023,1,Tema,5.62,-0.02,12.33
2023-01-15,2023,1,Tema,5.62,-0.02,15.28
2023-02-15,2023,2,Accra,5.55,-0.22,4.13
2023-02-15,2023,2,Accra,5.55,-0.22,8.21
2023-02-15,2023,2,Tema,5.62,-0.02,12.33
2023-02-15,2023,2,Tema,5.62,-0.02,15.28
2023-03-15,2023,3,Accra,5.55,-0.22,4.13
