Unnamed: 0,date,city,market_sold_at,market_id,latitude,longitude,crop,crop_category,crop_id,unit(KG),price_flag,price_type,currency,cedi_price,dollar_price
4074,15/01/2021,Hohoe,Hohoe Municipal,2802,7.15,0.47,Onions,vegetables and fruits,173,KG,aggregate,Retail,GHS,1.25,0.22
4564,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Millet,cereals and tubers,73,KG,aggregate,Retail,GHS,4.76,0.78
4565,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Maize (yellow),cereals and tubers,136,KG,aggregate,Retail,GHS,3.5,0.58
4566,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Maize,cereals and tubers,51,KG,aggregate,Retail,GHS,3.52,0.58
4567,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Gari,cereals and tubers,63,KG,aggregate,Retail,GHS,4.55,0.75
4568,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Cassava,cereals and tubers,68,KG,aggregate,Retail,GHS,1.48,0.24
4571,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Rice (imported),cereals and tubers,64,KG,aggregate,Retail,GHS,5.65,0.93
4582,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Rice (local),cereals and tubers,71,KG,aggregate,Retail,GHS,5.39,0.89
4583,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Yam,cereals and tubers,99,KG,aggregate,Retail,GHS,2.47,0.41
4587,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Tomatoes (navrongo),vegetables and fruits,710,KG,aggregate,Retail,GHS,1.89,0.31
4588,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Tomatoes (local),vegetables and fruits,346,KG,aggregate,Retail,GHS,3.5,0.58
4589,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Plantains (apentu),vegetables and fruits,98,KG,aggregate,Retail,GHS,3.3,0.54
4590,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Plantains (apem),vegetables and fruits,705,KG,aggregate,Retail,GHS,3.74,0.61
4591,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Sorghum,cereals and tubers,65,KG,aggregate,Retail,GHS,4.75,0.78
4592,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Peppers (fresh),vegetables and fruits,713,KG,aggregate,Retail,GHS,1.64,0.27
4593,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Onions,vegetables and fruits,173,KG,aggregate,Retail,GHS,3.59,0.59
4594,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Eggplants,vegetables and fruits,434,KG,aggregate,Retail,GHS,1.59,0.26
4595,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Soybeans,pulses and nuts,248,KG,aggregate,Retail,GHS,7.86,1.29
4596,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Cowpeas,pulses and nuts,218,KG,aggregate,Retail,GHS,5.83,0.96
4597,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Meat (chicken),"meat, fish and eggs",94,KG,aggregate,Retail,GHS,4.67,0.77
4598,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,"Fish (mackerel, fresh)","meat, fish and eggs",744,KG,aggregate,Retail,GHS,7.62,1.25
4599,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Yam (puna),cereals and tubers,737,KG,aggregate,Retail,GHS,3.17,0.52
4600,15/01/2022,Ho,Ho Municipal,219,6.6,0.47,Peppers (dried),vegetables and fruits,714,KG,aggregate,Retail,GHS,5.86,0.96
4831,15/01/2023,Nkwanta,Nkwanta South,1733,8.26,0.52,Millet,cereals and tubers,73,KG,aggregate,Retail,GHS,9.58,0.83
4872,15/01/2023,Nkwanta,Nkwanta South,1733,8.26,0.52,Millet,cereals and tubers,73,93 KG,aggregate,Wholesale,GHS,890.99,77.48
4984,15/01/2023,Hohoe,Hohoe Municipal,2802,7.15,0.47,"Fish (mackerel, fresh)","meat, fish and eggs",744,KG,aggregate,Retail,GHS,11.63,1.01
4985,15/01/2023,Hohoe,Hohoe Municipal,2802,7.15,0.47,"Fish (mackerel, fresh)","meat, fish and eggs",744,20 KG,aggregate,Wholesale,GHS,140.0,12.17
4986,15/01/2023,Hohoe,Hohoe Municipal,2802,7.15,0.47,Eggs,"meat, fish and eggs",92,30 pcs,aggregate,Wholesale,GHS,820.63,71.36
4987,15/01/2023,Hohoe,Hohoe Municipal,2802,7.15,0.47,Yam (puna),cereals and tubers,737,KG,aggregate,Retail,GHS,5.47,0.48
4988,15/01/2023,Hohoe,Hohoe Municipal,2802,7.15,0.47,Yam (puna),cereals and tubers,737,250 KG,aggregate,Wholesale,GHS,1321.07,114.88
4989,15/01/2023,Hohoe,Hohoe Municipal,2802,7.15,0.47,Yam,cereals and tubers,99,KG,aggregate,Retail,GHS,6.86,0.6
4990,15/01/2023,Hohoe,Hohoe Municipal,2802,7.15,0.47,Yam,cereals and tubers,99,250 KG,aggregate,Wholesale,GHS,1197.78,104.15
4991,15/01/2023,Hohoe,Hohoe Municipal,2802,7.15,0.47,Sorghum,cereals and tubers,65,KG,aggregate,Retail,GHS,12.34,1.07
4992,15/01/2023,Hohoe,Hohoe Municipal,2802,7.15,0.47,Sorghum,cereals and tubers,65,109 KG,aggregate,Wholesale,GHS,723.01,62.87
