date,year,month,day,region,city,market_sold_at,latitude,longitude,unit(KG),cedi_price,cedi_price/kg
2009-02-15,2009,2,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,1.0,3.38,3.38
2009-02-15,2009,2,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,1.0,4.0,4.0
2009-03-15,2009,3,15,ASHANTI,Ejura,EJURA SEKYE DUMASE,7.38,-1.37,1.0,3.0,3.0
2009-03-15,2009,3,15,ASHANTI,Kumasi,KMA,6.68,-1.62,1.0,2.35,2.35
2009-03-15,2009,3,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,1.0,4.25,4.25
2009-03-15,2009,3,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,1.0,1.5,1.5
2009-03-15,2009,3,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,1.0,1.0,1.0
2009-03-15,2009,3,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,1.0,4.63,4.63
2009-03-15,2009,3,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,1.0,2.84,2.84
2009-03-15,2009,3,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,1.0,3.43,3.43
2009-03-15,2009,3,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,1.0,4.5,4.5
2009-03-15,2009,3,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,1.0,6.0,6.0
2009-03-15,2009,3,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,1.0,7.75,7.75
2009-03-15,2009,3,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,1.0,3.5,3.5
2009-03-15,2009,3,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,1.0,3.88,3.88
2009-04-15,2009,4,15,ASHANTI,Ejura,EJURA SEKYE DUMASE,7.38,-1.37,1.0,3.5,3.5
2009-04-15,2009,4,15,ASHANTI,Kumasi,KMA,6.68,-1.62,1.0,2.75,2.75
2009-04-15,2009,4,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,1.0,3.75,3.75
2009-04-15,2009,4,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,1.0,1.83,1.83
2009-04-15,2009,4,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,1.0,2.03,2.03
2009-04-15,2009,4,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,1.0,5.13,5.13
2009-04-15,2009,4,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,1.0,3.0,3.0
2009-04-15,2009,4,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,1.0,5.0,5.0
2009-04-15,2009,4,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,1.0,5.5,5.5
2009-04-15,2009,4,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,1.0,6.75,6.75
2009-04-15,2009,4,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,1.0,7.78,7.78
2009-04-15,2009,4,15,UPPER EAST,Bolga,BOLGATANGA MUNICIPAL,10.79,-0.85,1.0,9.0,9.0
2009-04-15,2009,4,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,1.0,7.5,7.5
2009-04-15,2009,4,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,1.0,3.68,3.68
2009-04-15,2009,4,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,1.0,3.85,3.85
2009-05-15,2009,5,15,ASHANTI,Ejura,EJURA SEKYE DUMASE,7.38,-1.37,1.0,5.4,5.4
2009-05-15,2009,5,15,ASHANTI,Kumasi,KMA,6.68,-1.62,1.0,4.3,4.3
2009-05-15,2009,5,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,1.0,4.8,4.8
2009-05-15,2009,5,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,1.0,3.4,3.4
2009-05-15,2009,5,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,1.0,2.1,2.1
2009-05-15,2009,5,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,1.0,5.4,5.4
2009-05-15,2009,5,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,1.0,3.8,3.8
2009-05-15,2009,5,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,1.0,6.3,6.3
2009-05-15,2009,5,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,1.0,7.4,7.4
2009-05-15,2009,5,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,1.0,7.8,7.8
2009-05-15,2009,5,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,1.0,8.0,8.0
2009-05-15,2009,5,15,UPPER WEST,Wa,WA MUNICIPAL,10.05,-2.48,1.0,6.4,6.4
2009-05-15,2009,5,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,1.0,3.1,3.1
2009-05-15,2009,5,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,1.0,4.9,4.9
2009-06-15,2009,6,15,ASHANTI,Ejura,EJURA SEKYE DUMASE,7.38,-1.37,1.0,4.3,4.3
2009-06-15,2009,6,15,ASHANTI,Kumasi,KMA,6.68,-1.62,1.0,3.2,3.2
2009-06-15,2009,6,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,1.0,4.4,4.4
2009-06-15,2009,6,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,1.0,3.8,3.8
2009-06-15,2009,6,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,1.0,3.3,3.3
