date,year,month,day,city,latitude,longitude,cedi_price/(KG)
2022-07-15,2022,7,15,Mankessim,5.27,-1.02,0.87
2022-08-15,2022,8,15,Cape Coast,5.11,-1.24,2.5
2022-08-15,2022,8,15,Mankessim,5.27,-1.02,0.87
2022-09-15,2022,9,15,Cape Coast,5.11,-1.24,2.5
2022-09-15,2022,9,15,Mankessim,5.27,-1.02,0.87
2022-10-15,2022,10,15,Cape Coast,5.11,-1.24,23.81
2022-10-15,2022,10,15,Mankessim,5.27,-1.02,4.38
2022-11-15,2022,11,15,Cape Coast,5.11,-1.24,3.0
2022-11-15,2022,11,15,Mankessim,5.27,-1.02,0.87
2022-12-15,2022,12,15,Cape Coast,5.11,-1.24,3.5
2022-12-15,2022,12,15,Mankessim,5.27,-1.02,0.87
2023-01-15,2023,1,15,Cape Coast,5.11,-1.24,3.5
2023-02-15,2023,2,15,Cape Coast,5.11,-1.24,3.81
2023-02-15,2023,2,15,Mankessim,5.27,-1.02,3.78
2023-03-15,2023,3,15,Cape Coast,5.11,-1.24,3.5
2023-04-15,2023,4,15,Cape Coast,5.11,-1.24,4.57
2023-04-15,2023,4,15,Mankessim,5.27,-1.02,3.85
2023-05-15,2023,5,15,Cape Coast,5.11,-1.24,5.59
2023-05-15,2023,5,15,Mankessim,5.27,-1.02,4.13
2023-06-15,2023,6,15,Cape Coast,5.11,-1.24,7.51
2023-06-15,2023,6,15,Mankessim,5.27,-1.02,3.95
2023-07-15,2023,7,15,Cape Coast,5.11,-1.24,8.84
2023-07-15,2023,7,15,Mankessim,5.27,-1.02,2.49
