date,year,month,day,city,latitude,longitude,cedi_price/(KG)
2020-09-15,2020,9,15,Koforidua,6.08,-0.25,1.3
2020-09-15,2020,9,15,Koforidua,6.08,-0.25,1.56
2020-10-15,2020,10,15,Koforidua,6.08,-0.25,1.3
2020-10-15,2020,10,15,Koforidua,6.08,-0.25,1.35
2020-11-15,2020,11,15,Koforidua,6.08,-0.25,1.13
2020-11-15,2020,11,15,Koforidua,6.08,-0.25,1.26
2020-12-15,2020,12,15,Koforidua,6.08,-0.25,1.11
2020-12-15,2020,12,15,Koforidua,6.08,-0.25,1.74
2021-01-15,2021,1,15,Koforidua,6.08,-0.25,1.24
2021-01-15,2021,1,15,Koforidua,6.08,-0.25,1.59
2021-02-15,2021,2,15,Koforidua,6.08,-0.25,1.3
2021-02-15,2021,2,15,Koforidua,6.08,-0.25,1.52
2021-03-15,2021,3,15,Koforidua,6.08,-0.25,1.3
2021-03-15,2021,3,15,Koforidua,6.08,-0.25,1.52
2021-04-15,2021,4,15,Koforidua,6.08,-0.25,1.5
2021-04-15,2021,4,15,Koforidua,6.08,-0.25,1.74
2021-05-15,2021,5,15,Koforidua,6.08,-0.25,1.5
2021-05-15,2021,5,15,Koforidua,6.08,-0.25,1.74
2021-06-15,2021,6,15,Koforidua,6.08,-0.25,2.2
2021-06-15,2021,6,15,Koforidua,6.08,-0.25,3.34
2021-07-15,2021,7,15,Koforidua,6.08,-0.25,3.0
2021-07-15,2021,7,15,Koforidua,6.08,-0.25,3.48
2021-08-15,2021,8,15,Koforidua,6.08,-0.25,3.0
2021-08-15,2021,8,15,Koforidua,6.08,-0.25,3.26
2021-09-15,2021,9,15,Koforidua,6.08,-0.25,3.0
2021-09-15,2021,9,15,Koforidua,6.08,-0.25,3.26
2021-11-15,2021,11,15,Koforidua,6.08,-0.25,3.0
2021-11-15,2021,11,15,Koforidua,6.08,-0.25,3.26
2021-12-15,2021,12,15,Koforidua,6.08,-0.25,3.04
2021-12-15,2021,12,15,Koforidua,6.08,-0.25,3.26
2022-01-15,2022,1,15,Koforidua,6.08,-0.25,3.04
2022-01-15,2022,1,15,Koforidua,6.08,-0.25,3.26
2022-05-15,2022,5,15,Koforidua,6.08,-0.25,4.13
2022-05-15,2022,5,15,Koforidua,6.08,-0.25,4.35
2023-02-15,2023,2,15,Koforidua,6.08,-0.25,4.49
2023-02-15,2023,2,15,Koforidua,6.08,-0.25,5.03
2023-03-15,2023,3,15,Koforidua,6.08,-0.25,5.0
2023-03-15,2023,3,15,Koforidua,6.08,-0.25,5.43
2023-04-15,2023,4,15,Koforidua,6.08,-0.25,5.21
2023-04-15,2023,4,15,Koforidua,6.08,-0.25,6.11
2023-05-15,2023,5,15,Koforidua,6.08,-0.25,5.87
2023-05-15,2023,5,15,Koforidua,6.08,-0.25,6.38
2023-06-15,2023,6,15,Koforidua,6.08,-0.25,5.87
2023-06-15,2023,6,15,Koforidua,6.08,-0.25,6.38
2023-07-15,2023,7,15,Koforidua,6.08,-0.25,5.62
2023-07-15,2023,7,15,Koforidua,6.08,-0.25,6.67
